Address,City,State,Zip_Code,Rent_Per_Month,Year,Days_on_Trulia,Type,Sqft,Phone_Number,Bedroom_min,Bedroom_max,Bathroom_min,Bathroom_max,Assault,Arrest,Theft,Vandalism,Burglary,Crime_Other,Elementary_School_Count,Elementary_School_Avg_Score,Middle_School_Count,Middle_School_Avg_Score,High_School_Count,High_School_Avg_Score,Driving,Transit,Walking,Cycling,Restaurant,Groceries,Nightlife,Cafe,Shopping,Entertainment,Beauty,Active_life,Latitude,Longitude,EPA_Region,Population,Input_area.sq..miles.,Particulate_Matter,Ozone,NATA._Diesel_PM,NATA._Air_Toxics_Cancer_Risk,NATA._Respiratory_Hazard_Index,Traffic_Proximity_and_Volume,Lead_Paint_Indicator,Superfund_Proximity,RMP_Proximity,Hazardous_Waste_Proximity,Wastewater_Discharge_Indicator,Demographic_Index.,Minority_Population.,Low_Income_Population.,Linguistically_Isolated_Population.,Population_with_Less_Than_High_School_Education.,Population_under_Age_5.,Population_over_Age_64.,URL,Short_form_ID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
2068 Singer Way,Lithonia,GA,30058,"$1,050 ",NA,5,Single-Family Home,"2,640",,3,3,2,2,235,15,485,NA,NA,NA,1,2,1,4,1,3,92,7,0,0,19,1,0,0,11,2,6,3,33.732538,-84.152945,4,11294,3.14,9.87,35.3,1.06,53,2.3,20,0.035,0.0092,0.71,0.056,0.00066,69,97,41,2,9,7,7,https://www.trulia.com/c/ca/p/ga/lithonia/2068-singer-way-lithonia-ga-30058--1002834398,4048722864,13,89,23314,3015,1.3089E+14,Block 3015,G5040,U,3817,U,S,172254,0,33.7308228,-84.1519961
306 Cindy Court,Oxford,GA,30054,$950 ,NA,4,Single-Family Home,"1,400",,3,3,2,2,4,2,8,NA,NA,NA,1,4,1,4,1,4,98,0,0,0,3,0,1,0,1,0,1,0,33.630789,-83.8747,4,2736,3.14,9.79,35.9,0.886,50,1.9,360,0.19,0.01,1.3,0.024,0.0016,49,55,41,0,19,8,12,https://www.trulia.com/c/ca/p/ga/oxford/306-cindy-ct-oxford-ga-30054--2029572900,4048891168,13,217,100100,2028,1.32171E+14,Block 2028,G5040,U,3817,U,S,19788,0,33.6302693,-83.8745239
3359 Mansfield Lane,Snellville,GA,30039,"$1,190 ",1985,109,Single-Family Home,NA,,3,3,2,2,64,54,156,NA,NA,NA,1,5,1,6,1,3,98,1,0,0,29,6,0,1,34,1,22,6,33.813212,-84.032143,4,7246,3.14,9.79,35.9,0.879,50,1.9,110,0.029,0.0085,0.084,0.045,0.00078,58,73,43,7,11,8,7,https://www.trulia.com/c/ca/p/ga/snellville/3359-mansfield-ln-snellville-ga-30039--1072789380,4043487822,13,135,50722,1013,1.31351E+14,Block 1013,G5040,U,3817,U,S,113107,0,33.8106334,-84.0311849
203 Jere Drive,Alpharetta,GA,30009,"$2,100 ",1970,9,Single-Family Home,"1,800",,3,3,2,2,8,11,24,NA,NA,NA,1,9,1,8,1,9,99,0,0,0,39,1,5,6,51,6,35,19,34.084213,-84.300832,4,9457,3.14,9.75,36.3,0.997,48,1.8,210,0.035,0.011,0.14,0.059,3.40E-05,25,32,18,3,3,7,10,https://www.trulia.com/c/ca/p/ga/alpharetta/203-jere-dr-alpharetta-ga-30009--2029246087,4048542782,13,121,11615,1039,1.3121E+14,Block 1039,G5040,U,3817,U,S,56023,0,34.0852394,-84.3020659
5550 Wellborn Creek Drive,Lithonia,GA,30058,"$1,310 ",1998,25,Single-Family Home,NA,,3,3,2,2,235,15,485,NA,NA,NA,1,2,1,3,1,4,92,7,0,0,33,1,1,0,18,2,14,4,33.726862,-84.157156,4,9334,3.14,9.87,35.3,1.16,54,2.3,170,0.016,0.0092,0.59,0.058,0.0045,69,97,41,2,8,6,8,https://www.trulia.com/c/ca/p/ga/lithonia/5550-wellborn-creek-dr-lithonia-ga-30058--2029585026,4008132700,13,89,23309,4005,1.3089E+14,Block 4005,G5040,U,3817,U,S,32605,0,33.7264295,-84.1574737
65 Hunters Ridge Court,Covington,GA,30014,"$1,050 ",NA,12,Single-Family Home,"1,532",,3,3,2,2,111,144,317,NA,NA,NA,1,5,1,4,1,4,99,0,0,0,0,0,0,0,0,0,0,0,33.4043,-83.863639,4,1347,3.14,9.74,36.1,0.478,46,1.7,2.9,0.13,0.014,0.085,0.021,0.0039,37,20,53,0,19,11,14,https://www.trulia.com/c/ca/p/ga/covington/65-hunters-ridge-ct-covington-ga-30014--2029266457,4015493418,13,217,100800,1033,1.32171E+14,Block 1033,G5040,R,NA,NA,S,1967263,7200,33.4110519,-83.8600739
5033 Eagles Nest Court,Loganville,GA,30052,"$1,528 ",NA,16,Single-Family Home,"2,404",,3,3,2,2,18,7,33,NA,NA,NA,1,6,1,7,1,7,99,0,0,0,0,0,0,0,1,0,1,0,33.883293,-83.847147,4,1586,3.14,9.69,36.1,0.649,47,1.7,1.6,0.011,0.0082,0.076,0.029,0,18,9,27,0,11,7,9,https://www.trulia.com/c/ca/p/ga/loganville/5033-eagles-nest-ct-loganville-ga-30052--1004552153,4048439343,13,297,110505,1009,1.32971E+14,Block 1009,G5040,U,3817,U,S,543457,0,33.8812876,-83.8460969
1032 Pine Lane,Lawrenceville,GA,30043,"$1,500 ",1972,6,Single-Family Home,NA,,3,3,2,2,66,104,219,NA,NA,NA,1,9,1,10,1,7,98,2,0,0,10,2,0,1,6,0,7,2,34.006054,-83.971952,4,6768,3.14,9.67,36.3,0.931,49,1.8,110,0.0072,0.0083,1.5,0.049,0.00048,33,41,24,5,7,5,11,https://www.trulia.com/c/ca/p/ga/lawrenceville/1032-pine-ln-lawrenceville-ga-30043--2029484708,4048693526,13,135,50547,2010,1.31351E+14,Block 2010,G5040,U,3817,U,S,1695985,8461,34.0014562,-83.9764131
2457 Briar Knoll Road,Lithonia,GA,30058,"$1,245 ",1987,124,Single-Family Home,NA,,3,3,2,2,235,15,485,NA,NA,NA,1,2,1,3,1,4,92,7,0,0,27,0,3,0,17,2,13,6,33.726422,-84.1626,4,9108,3.14,9.87,35.3,1.15,54,2.3,160,0.015,0.0093,0.47,0.06,0.0054,69,97,41,2,7,6,7,https://www.trulia.com/c/ca/p/ga/lithonia/2457-briar-knoll-rd-lithonia-ga-30058--2029582803,4042562597,13,89,23309,2005,1.3089E+14,Block 2005,G5040,U,3817,U,S,306986,0,33.7249831,-84.1635192
2246 Clanton Terrace,Decatur,GA,30034,"$1,100 ",1963,5,Single-Family Home,NA,,3,3,2,2,326,29,400,NA,NA,NA,1,2,1,2,1,3,90,10,0,0,7,1,3,0,8,1,6,3,33.712234,-84.298761,4,8220,3.14,9.93,34.5,1.53,55,3,1200,0.28,0.01,0.48,0.17,8.20E-06,72,94,50,1,15,6,16,https://www.trulia.com/c/ca/p/ga/decatur/2246-clanton-ter-decatur-ga-30034--2029393875,4040760250,13,89,23411,2005,1.3089E+14,Block 2005,G5040,U,3817,U,S,30264,0,33.7117282,-84.297727
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.83415,-83.961621,4,6282,3.14,9.74,36.1,0.826,48,1.8,56,0.0097,0.0083,0.066,0.039,4.70E-07,43,60,26,1,8,10,7,https://www.trulia.com/c/ca/p/ga/loganville/1540-rose-garden-ln-loganville-ga-30052--1002117076,NA,13,135,50730,1001,1.31351E+14,Block 1001,G5040,U,3817,U,S,2983007,6589,33.8306593,-83.9708877
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.936099,-84.093175,4,14754,3.14,9.82,36.2,1.17,52,2.1,34,0.0069,0.0091,0.22,0.1,0.0024,67,86,49,11,22,8,6,https://www.trulia.com/c/ca/p/ga/lawrenceville/3041-park-creek-ct-lawrenceville-ga-30044--1001668651,NA,13,135,50524,2002,1.31351E+14,Block 2002,G5040,U,3817,U,S,56221,0,33.9356833,-84.0940448
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.890028,-84.072303,4,6332,3.14,9.82,36.1,1.01,52,2.1,310,0.018,0.009,0.13,0.075,0.037,31,40,21,2,8,6,14,https://www.trulia.com/c/ca/p/ga/lawrenceville/3236-lincoln-pl-lawrenceville-ga-30044--1012252876,NA,13,135,50712,1012,1.31351E+14,Block 1012,G5040,U,3817,U,S,252791,0,33.8888033,-84.0706043
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.669986,-84.253871,4,7906,3.14,9.86,34.6,1.11,52,2.8,51,0.02,0.0099,0.37,0.16,1.7,65,94,36,0,7,8,4,https://www.trulia.com/c/ca/p/ga/decatur/4186-riverbank-ct-decatur-ga-30034--1007238779,NA,13,89,23422,2000,1.3089E+14,Block 2000,G5040,U,3817,U,S,417506,0,33.6714749,-84.2518273
2777 White Oak Drive,Decatur,GA,30032,$950 ,NA,46,Single-Family Home,"1,032",,3,3,2,2,337,62,298,NA,NA,NA,0,0,1,3,1,2,84,15,0,0,41,3,1,1,43,1,39,1,33.74286,-84.276584,4,10045,3.14,9.98,34.8,1.21,54,2.6,9,0.52,0.01,0.17,0.1,0,62,75,48,1,21,6,12,https://www.trulia.com/c/ca/p/ga/decatur/2777-white-oak-dr-decatur-ga-30032--2029378352,4010422638,13,89,23101,3000,1.3089E+14,Block 3000,G5040,U,3817,U,S,41622,0,33.7422447,-84.2757638
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.890843,-83.918529,4,2071,3.14,9.71,36.2,0.812,48,1.8,6,0.0024,0.0081,0.1,0.038,0,23,31,16,3,7,5,9,https://www.trulia.com/c/ca/p/ga/loganville/421-ozora-rd-loganville-ga-30052--1071319813,NA,13,135,50726,2011,1.31351E+14,Block 2011,G5040,U,3817,U,S,214678,0,33.8893598,-83.9169189
1509 Eastern Sunrise Lane,Decatur,GA,30034,$925 ,NA,7,NA,NA,,3,3,2,2,326,29,400,NA,NA,NA,1,2,1,2,1,3,90,10,0,0,36,2,4,1,42,4,33,3,33.707426,-84.266651,4,9532,3.14,9.9,34.6,1.49,55,3,3300,0.11,0.01,0.22,0.14,0.025,81,96,65,1,18,9,11,https://www.trulia.com/c/ca/p/ga/decatur/1509-eastern-sunrise-ln-decatur-ga-30034--1004165557,4048577374,13,89,23410,1015,1.3089E+14,Block 1015,G5040,U,3817,U,S,81891,0,33.7067282,-84.2655271
240 Circle Road,Dacula,GA,30019,"$1,450 ",NA,6,Single-Family Home,"1,701",,3,3,2,2,22,10,55,NA,NA,NA,1,7,1,8,1,7,98,1,0,0,28,3,0,4,17,2,19,17,33.994145,-83.918466,4,2453,3.14,9.64,36.2,0.838,47,1.7,7.6,0.019,0.0079,0.32,0.037,0,30,38,21,1,7,6,10,https://www.trulia.com/c/ca/p/ga/dacula/240-circle-rd-dacula-ga-30019--1007164747,4048723663,13,135,50607,1032,1.31351E+14,Block 1032,G5040,U,3817,U,S,1258604,0,33.9981624,-83.9215737
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.933821,-84.067739,4,10252,3.14,9.79,36.2,1.1,52,2.1,50,0.027,0.0089,0.14,0.082,0.039,55,73,37,12,18,5,8,https://www.trulia.com/c/ca/p/ga/lawrenceville/551-paden-mill-trl-lawrenceville-ga-30044--1073787790,NA,13,135,50534,2007,1.31351E+14,Block 2007,G5040,U,3817,U,S,254901,0,33.933475,-84.068207
4820 Teal Trail,Cumming,GA,30028,"$1,602 ",NA,55,Single-Family Home,"1,648",,3,3,2,2,12,148,54,NA,NA,NA,1,7,1,8,1,8,99,0,0,0,0,0,0,0,0,0,0,0,34.255737,-84.23195,4,2504,3.14,9.32,36.4,0.498,42,1.3,15,0.031,0.01,0.096,0.031,0,24,31,18,2,20,6,11,https://www.trulia.com/c/ca/p/ga/cumming/4820-teal-trl-cumming-ga-30028--1073504384,4046648552,13,117,130303,1000,1.31171E+14,Block 1000,G5040,U,3817,U,S,2304642,26242,34.2594075,-84.2306452
616 Hunters Cove Lane,Loganville,GA,30052,"$1,295 ",NA,37,Single-Family Home,"1,352",,3,3,2,2,18,7,33,NA,NA,NA,1,7,1,7,1,7,99,0,0,0,13,2,1,2,15,0,10,1,33.843307,-83.880818,4,3270,3.14,9.72,36.1,1.04,50,1.9,290,0.099,0.0083,0.065,0.032,0,32,28,37,0,11,5,14,https://www.trulia.com/c/ca/p/ga/loganville/616-hunters-cove-ln-loganville-ga-30052--1012738117,4043943402,13,297,110504,1015,1.32971E+14,Block 1015,G5040,U,3817,U,S,231812,0,33.8447543,-83.881243
4022 Johns Street Northwest,Lilburn,GA,30047,"$1,600 ",1969,17,Single-Family Home,"1,415",,3,3,2,2,61,40,176,NA,NA,NA,1,5,1,7,1,4,98,1,0,0,49,5,4,3,51,3,24,13,33.909106,-84.117851,4,8472,3.14,9.86,36.1,1.29,56,2.3,500,0.012,0.0093,0.29,0.11,0.00054,55,71,38,15,19,6,10,https://www.trulia.com/c/ca/p/ga/lilburn/4022-johns-st-nw-lilburn-ga-30047--2091747282,4048364074,13,135,50436,3010,1.31351E+14,Block 3010,G5040,U,3817,U,S,59192,0,33.9088045,-84.1171042
1082 Wildwood Wake Bend,Dacula,GA,30019,"$1,595 ",1996,18,Single-Family Home,"2,276",,3,3,2,2,22,10,55,NA,NA,NA,1,7,1,8,1,7,98,1,0,0,4,2,1,0,8,1,8,9,34.028612,-83.912748,4,10541,3.14,9.63,36.2,0.936,47,1.7,7,0.0019,0.008,0.34,0.039,0,31,42,19,1,9,7,9,https://www.trulia.com/c/ca/p/ga/dacula/1082-wildwood-wake-bnd-dacula-ga-30019--1051283848,4045511958,13,135,50607,2004,1.31351E+14,Block 2004,G5040,U,3817,U,S,75607,0,34.0288403,-83.9122665
35 Cheyenne Drive,Covington,GA,30016,"$1,175 ",NA,23,Multi-Family,"1,912",,3,3,2,2,NA,NA,6,NA,168,NA,1,5,1,4,1,4,99,1,0,0,0,0,0,0,1,0,1,0,33.495875,-83.926511,4,882,3.14,9.74,36,0.493,47,1.7,2.1,0.046,0.012,0.08,0.024,0.0042,38,33,44,0,16,8,8,https://www.trulia.com/c/ca/p/ga/covington/35-cheyenne-dr-covington-ga-30016--1002145298,3127536343,13,217,100800,2014,1.32171E+14,Block 2014,G5040,R,NA,NA,S,2505137,0,33.503938,-83.9294672
4185 Bradley Drive,Snellville,GA,30039,"$1,200 ",NA,9,Multi-Family,"1,200",,3,3,2,2,64,54,156,NA,NA,NA,1,5,1,6,1,3,98,1,0,0,0,0,0,0,1,0,0,2,33.769842,-84.032628,4,5971,3.14,9.8,35.9,0.807,49,1.9,28,0.016,0.0086,0.11,0.038,0.0032,56,82,30,3,5,4,6,https://www.trulia.com/c/ca/p/ga/snellville/4185-bradley-dr-snellville-ga-30039--1073237905,4048666324,13,135,50709,1020,1.31351E+14,Block 1020,G5040,U,3817,U,S,87269,0,33.764288,-84.0311523
2310 Ousley Court,Decatur,GA,30032,"$1,050 ",NA,2,Single-Family Home,"1,013",,3,3,2,2,337,62,298,NA,NA,NA,1,2,1,3,1,3,84,15,0,0,33,2,3,1,43,2,27,2,33.722613,-84.28225,4,9711,3.14,9.94,34.6,1.38,55,2.9,740,0.36,0.01,0.2,0.13,2.20E-07,79,94,64,1,21,7,17,https://www.trulia.com/c/ca/p/ga/decatur/2310-ousley-ct-decatur-ga-30032--1001594259,4016493060,13,89,23603,2004,1.3089E+14,Block 2004,G5040,U,3817,U,S,29482,0,33.7221379,-84.2817676
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.829898,-84.262741,4,8041,3.14,10.1,35.3,1.37,56,2.6,1800,0.17,0.01,1.4,0.13,0,29,32,26,5,8,6,15,https://www.trulia.com/c/ca/p/ga/decatur/1623-moncrief-cir-decatur-ga-30033--2029386678,NA,13,89,21704,1015,1.3089E+14,Block 1015,G5040,U,3817,U,S,253405,0,33.8293697,-84.2629048
1860 Suwanee Ridge Court,Lawrenceville,GA,30043,"$1,295 ",NA,132,Single-Family Home,"1,312",,3,3,2,2,76,110,242,NA,NA,NA,1,7,0,0,1,8,98,2,0,0,7,2,0,0,11,3,15,8,33.993499,-84.042872,4,12046,3.14,9.73,36.3,1.12,51,2,65,0.022,0.0088,1.2,0.073,0.14,37,51,22,9,9,5,6,https://www.trulia.com/c/ca/p/ga/lawrenceville/1860-suwanee-ridge-ct-lawrenceville-ga-30043--1071566793,4008134229,13,135,50538,1002,1.31351E+14,Block 1002,G5040,U,3817,U,S,286473,0,33.9927529,-84.0451775
1903 Old Concord Drive Southeast,Covington,GA,30016,$925 ,NA,4,Single-Family Home,"1,389",,3,3,2,2,NA,NA,6,NA,168,NA,1,4,1,4,1,4,99,1,0,0,9,2,0,0,6,1,8,6,33.596657,-83.972771,4,6605,3.14,9.78,35.7,1,50,2.1,8.9,0.02,0.01,0.14,0.029,0.00056,59,79,39,4,12,7,9,https://www.trulia.com/c/ca/p/ga/covington/1903-old-concord-dr-se-covington-ga-30016--1051590906,4048904334,13,217,100903,1010,1.32171E+14,Block 1010,G5040,U,3817,U,S,1739810,0,33.5898133,-83.9763357
6317 Avery Street Southwest,Covington,GA,30014,"$1,050 ",2006,9,Single-Family Home,"1,584",,3,3,2,2,111,144,317,NA,NA,NA,1,4,1,5,1,7,99,0,0,0,15,1,2,2,28,0,19,2,33.58584,-83.868985,4,5054,3.14,9.78,36,0.854,50,1.9,140,0.21,0.011,1.4,0.023,0.0016,58,65,51,3,24,4,14,https://www.trulia.com/c/ca/p/ga/covington/6317-avery-st-sw-covington-ga-30014--2091728605,4048636119,13,217,100700,2010,1.32171E+14,Block 2010,G5040,U,3817,U,S,18985,0,33.5863042,-83.8688857
2539 Laurel Ridge Drive,Decatur,GA,30033,"$1,950 ",1964,20,Single-Family Home,"1,150",,3,3,2,2,31,3,108,NA,NA,NA,1,7,1,6,1,6,94,4,0,0,0,0,0,0,0,0,0,0,33.816367,-84.282276,4,8151,3.14,10.1,35.2,1.28,56,2.6,450,0.27,0.011,0.62,0.11,0,26,27,25,3,9,4,15,https://www.trulia.com/c/ca/p/ga/decatur/2539-laurel-ridge-dr-decatur-ga-30033--2029389522,4013367666,13,89,22302,1007,1.3089E+14,Block 1007,G5040,U,3817,U,S,71677,0,33.8157066,-84.2836235
731 Exchange Mill Place,Dacula,GA,30019,"$1,500 ",1999,4,Single-Family Home,"2,494",,3,3,2,2,22,10,55,NA,NA,NA,1,7,1,8,1,7,98,1,0,0,0,0,0,0,4,0,0,0,34.004582,-83.875088,4,2882,3.14,9.64,36.2,0.84,47,1.7,5.9,0.018,0.0079,0.28,0.036,0,27,35,19,1,6,5,11,https://www.trulia.com/c/ca/p/ga/dacula/731-exchange-mill-pl-dacula-ga-30019--2354282179,4048907736,13,135,50607,1018,1.31351E+14,Block 1018,G5040,U,3817,U,S,405058,0,34.0088547,-83.8785685
3182 Nectarine Circle,Decatur,GA,30034,"$1,000 ",1973,3,Multi-Family,NA,,3,3,2,2,326,29,400,NA,NA,NA,1,4,1,3,1,5,90,10,0,0,16,0,0,2,7,0,11,1,33.692146,-84.258858,4,7657,3.14,9.88,34.6,1.3,54,2.9,2600,0.034,0.0099,0.25,0.14,0.84,74,96,52,1,10,9,9,https://www.trulia.com/c/ca/p/ga/decatur/3182-nectarine-cir-decatur-ga-30034--2029398915,4048926516,13,89,23421,1014,1.3089E+14,Block 1014,G5040,U,3817,U,S,325641,0,33.6897183,-84.2542339
3458 Winston Mason Drive,Snellville,GA,30039,"$1,495 ",NA,25,Single-Family Home,"2,072",,3,3,2,2,64,54,156,NA,NA,NA,1,6,1,6,1,3,98,1,0,0,25,5,0,1,33,0,18,4,33.804066,-84.047363,4,6046,3.14,9.8,35.9,0.881,50,1.9,140,0.022,0.0086,0.1,0.045,0.0048,54,72,35,4,9,6,8,https://www.trulia.com/c/ca/p/ga/snellville/3458-winston-mason-dr-snellville-ga-30039--2029430941,4048017370,13,135,50709,3003,1.31351E+14,Block 3003,G5040,U,3817,U,S,97151,0,33.801834,-84.0459774
2612 Elkhorn Drive,Decatur,GA,30034,"$1,150 ",NA,5,Single-Family Home,"1,950",,3,3,2,2,326,29,400,NA,NA,NA,1,2,1,2,1,3,90,10,0,0,25,2,2,1,35,2,24,1,33.699603,-84.28301,4,7874,3.14,9.9,34.5,1.64,56,3.1,2500,0.072,0.01,0.41,0.17,0.012,74,98,50,1,13,6,13,https://www.trulia.com/c/ca/p/ga/decatur/2612-elkhorn-dr-decatur-ga-30034--1072276426,4048722218,13,89,23411,1001,1.3089E+14,Block 1001,G5040,U,3817,U,S,91164,0,33.7011994,-84.283769
2071 Blackberry Lane,Auburn,GA,30011,"$1,295 ",1990,26,Single-Family Home,NA,,3,3,2,2,2,1,15,NA,NA,NA,1,8,1,8,1,7,99,0,0,0,0,0,0,0,1,0,0,1,34.029616,-83.858874,4,2374,3.14,9.61,36.2,0.798,46,1.6,5.8,0.033,0.0077,0.14,0.032,0,23,29,17,2,9,6,6,https://www.trulia.com/c/ca/p/ga/auburn/2071-blackberry-ln-auburn-ga-30011--1071780136,4047962796,13,135,50610,1014,1.31351E+14,Block 1014,G5040,U,3817,U,S,95874,0,34.0313743,-83.8583106
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.026451,-84.026734,4,5754,3.14,9.69,36.3,0.994,51,1.9,56,0.0011,0.0087,3.4,0.061,1.6,30,43,17,7,7,4,5,https://www.trulia.com/c/ca/p/ga/lawrenceville/2679-sterling-dr-lawrenceville-ga-30043--1001644721,NA,13,135,50525,1005,1.31351E+14,Block 1005,G5040,U,3817,U,S,45419,0,34.0268487,-84.0251909
2124 Hickory Bend Southeast,Conyers,GA,30013,$999 ,NA,24,NA,"2,048",,3,3,2,2,1,NA,1,NA,NA,NA,1,5,1,5,1,4,96,2,0,0,21,1,1,2,11,0,22,4,33.613664,-83.976885,4,6939,3.14,9.79,35.7,0.977,50,2,28,0.022,0.01,0.21,0.03,0.00063,57,84,30,2,7,7,8,https://www.trulia.com/c/ca/p/ga/conyers/2124-hickory-bnd-se-conyers-ga-30013--1071846436,4047429298,13,247,60307,1005,1.32471E+14,Block 1005,G5040,U,3817,U,S,49342,0,33.613643,-83.9755223
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.875147,-84.162056,4,6227,3.14,9.93,35.9,1.2,54,2.2,43,0.015,0.0096,0.26,0.097,0,46,62,29,11,18,9,13,https://www.trulia.com/c/ca/p/ga/lilburn/5626-bob-white-cir-nw-lilburn-ga-30047--1073821297,NA,13,135,50431,3012,1.31351E+14,Block 3012,G5040,U,3817,U,S,248961,0,33.8743851,-84.1615494
3055 Baymount Drive,Lawrenceville,GA,30043,"$1,531 ",NA,48,Single-Family Home,"1,836",,3,3,2,2,66,104,219,NA,NA,NA,1,6,1,7,1,8,98,2,0,0,10,1,0,1,31,4,34,1,34.050164,-84.003157,4,6137,3.14,9.66,36.3,1.3,50,1.9,910,0.0012,0.0086,1.5,0.052,0.11,42,58,26,6,10,8,6,https://www.trulia.com/c/ca/p/ga/lawrenceville/3055-baymount-dr-lawrenceville-ga-30043--1009574652,4046959997,13,135,50208,2001,1.31351E+14,Block 2001,G5040,U,3817,U,S,2033888,3311,34.0510703,-84.0052976
5115 Remington Court Northwest,Lilburn,GA,30047,"$1,250 ",NA,7,Single-Family Home,"1,277",,3,3,2,2,61,40,176,NA,NA,NA,1,6,1,5,1,4,98,1,0,0,38,6,4,3,48,1,35,14,33.885412,-84.147598,4,4974,3.14,9.91,35.9,1.17,54,2.2,3.1,0.045,0.0095,0.22,0.1,0,52,60,43,13,24,9,13,https://www.trulia.com/c/ca/p/ga/lilburn/5115-remington-ct-nw-lilburn-ga-30047--1042459899,4048695795,13,135,50410,3010,1.31351E+14,Block 3010,G5040,U,3817,U,S,781084,2136,33.8849085,-84.1514619
282 Oakland Hills Way,Lawrenceville,GA,30044,"$1,425 ",NA,15,Single-Family Home,"1,847",,3,3,2,2,70,29,126,NA,NA,NA,1,6,1,6,0,0,97,2,0,0,10,1,0,0,5,1,12,0,33.928963,-84.059063,4,9613,3.14,9.78,36.2,1.11,52,2,57,0.031,0.0089,0.13,0.077,0.061,51,67,36,13,16,5,7,https://www.trulia.com/c/ca/p/ga/lawrenceville/282-oakland-hills-way-lawrenceville-ga-30044--1042980590,4048459081,13,135,50535,2024,1.31351E+14,Block 2024,G5040,U,3817,U,S,685311,0,33.931073,-84.0551737
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.707415,-84.133158,4,9713,3.14,9.85,35.3,1.48,54,2.4,820,0.055,0.0091,0.8,0.055,0.00057,77,98,56,0,9,6,6,https://www.trulia.com/c/ca/p/ga/lithonia/address-not-disclosed-lithonia-ga-30058--2029584461,NA,13,89,23310,4006,1.3089E+14,Block 4006,G5040,U,3817,U,S,301872,0,33.7102106,-84.133173
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.915904,-84.572092,4,14341,3.14,10,35.3,0.905,50,2,2.6,0.072,0.015,0.15,0.037,0.00047,61,70,57,7,22,7,8,https://www.trulia.com/c/ca/p/ga/marietta/610-lowell-dr-sw-marietta-ga-30008--1073967184,NA,13,67,30904,4005,1.3067E+14,Block 4005,G5040,U,3817,U,S,142954,0,33.916303,-84.5749383
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.672112,-84.215616,4,8411,3.14,9.85,34.8,1.1,52,2.5,45,0.02,0.0095,0.72,0.098,0.057,63,99,26,0,9,3,14,https://www.trulia.com/c/ca/p/ga/decatur/3731-dogwood-farm-rd-decatur-ga-30034--1001602441,NA,13,89,23425,1020,1.3089E+14,Block 1020,G5040,U,3817,U,S,66466,0,33.6735656,-84.2158524
