Address,City,State,Zip_Code,Rent_Per_Month,Year,Days_on_Trulia,Type,Sqft,Phone_Number,Bedroom_min,Bedroom_max,Bathroom_min,Bathroom_max,Assault,Arrest,Theft,Vandalism,Burglary,Crime_Other,Elementary_School_Count,Elementary_School_Avg_Score,Middle_School_Count,Middle_School_Avg_Score,High_School_Count,High_School_Avg_Score,Driving,Transit,Walking,Cycling,Restaurant,Groceries,Nightlife,Cafe,Shopping,Entertainment,Beauty,Active_life,Latitude,Longitude,EPA_Region,Population,Input_area.sq..miles.,Particulate_Matter,Ozone,NATA._Diesel_PM,NATA._Air_Toxics_Cancer_Risk,NATA._Respiratory_Hazard_Index,Traffic_Proximity_and_Volume,Lead_Paint_Indicator,Superfund_Proximity,RMP_Proximity,Hazardous_Waste_Proximity,Wastewater_Discharge_Indicator,Demographic_Index.,Minority_Population.,Low_Income_Population.,Linguistically_Isolated_Population.,Population_with_Less_Than_High_School_Education.,Population_under_Age_5.,Population_over_Age_64.,URL,Short_form_ID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
21 Park Circle Northeast,Atlanta,GA,30305.0,"$3,000 ",1931.0,14.0,Single-Family Home,"1,545",,3.0,3.0,2.0,2.0,2.0,,29.0,,4.0,,1.0,5.0,1.0,6.0,1.0,7.0,97.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.843727,-84.367446,4,16652,3.14,10.2,35.1,1.72,60,2.8,1700.0,0.15,0.012,0.29,0.1,0.00016,24,30,18,3,3,5,11,https://www.trulia.com/c/ca/atlanta/21-park-cir-ne-atlanta-ga-30305--2092008374,4048304934.0,13.0,121.0,9602.0,3019.0,131210000000000.0,Block 3019,G5040,U,3817.0,U,S,85280.0,0.0,33.84347460000001,-84.3691493
2242 Jernigan Drive Southeast,Atlanta,GA,30315.0,"$1,000 ",1950.0,12.0,Single-Family Home,"1,456",(419) 540-4023,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,76.0,19.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,9.0,33.692939,-84.37246,4,5954,3.14,9.99,34.4,1.34,53,3.0,120.0,0.33,0.011000000000000001,1.5,0.19,8.8e-06,81,97,64,0,25,9,9,https://www.trulia.com/c/ca/atlanta/2242-jernigan-dr-se-atlanta-ga-30315--1071963391,4008151606.0,13.0,121.0,7002.0,1004.0,131210000000000.0,Block 1004,G5040,U,3817.0,U,S,34665.0,0.0,33.69235,-84.37186949999999
21 Park Circle,Atlanta,GA,30305.0,"$3,000 ",1931.0,14.0,Single-Family Home,,,3.0,3.0,2.0,2.0,2.0,,29.0,,4.0,,1.0,5.0,1.0,6.0,1.0,7.0,97.0,2.0,0.0,0.0,203.0,4.0,63.0,37.0,605.0,27.0,292.0,83.0,33.843727,-84.367446,4,16652,3.14,10.2,35.1,1.72,60,2.8,1700.0,0.15,0.012,0.29,0.1,0.00016,24,30,18,3,3,5,11,https://www.trulia.com/c/ca/atlanta/21-park-cir-atlanta-ga-30305--2353535680,4048304442.0,13.0,121.0,9602.0,3019.0,131210000000000.0,Block 3019,G5040,U,3817.0,U,S,85280.0,0.0,33.84347460000001,-84.3691493
1352 Emory Road Northeast #FRONT BUNGALOW,Atlanta,GA,30306.0,"$3,250 ",,17.0,Multi-Family,"1,800",,3.0,3.0,2.0,2.0,5.0,,167.0,,15.0,,1.0,7.0,1.0,6.0,1.0,6.0,92.0,3.0,1.0,2.0,43.0,1.0,7.0,7.0,28.0,5.0,19.0,29.0,33.794616999999995,-84.334243,4,11479,3.14,10.1,34.9,1.38,56,2.6,26.0,0.41,0.011000000000000001,0.64,0.081,0.0,25,26,18,1,3,4,10,https://www.trulia.com/c/ca/atlanta/1352-emory-rd-ne-front-bungalow-atlanta-ga-30306--2092020286,4048198036.0,13.0,89.0,22401.0,3000.0,130890000000000.0,Block 3000,G5040,U,3817.0,U,S,231174.0,0.0,33.796478,-84.33297359999999
5709 Rockingwood Drive,Atlanta,GA,30349.0,"$1,195 ",1999.0,5.0,Single-Family Home,"1,464",,3.0,3.0,2.0,2.0,104.0,,301.0,103.0,,,1.0,2.0,1.0,4.0,1.0,2.0,88.0,11.0,0.0,0.0,12.0,4.0,2.0,0.0,9.0,1.0,6.0,1.0,33.599106,-84.415963,4,11230,3.14,9.86,34.1,1.22,58,5.1,470.0,0.040999999999999995,0.011000000000000001,1.0,0.13,0.0,81,97,64,4,14,9,4,https://www.trulia.com/c/ca/atlanta/5709-rockingwood-dr-atlanta-ga-30349--1004676473,4048652016.0,13.0,63.0,40520.0,3005.0,130630000000000.0,Block 3005,G5040,U,3817.0,U,S,21052.0,0.0,33.5988057,-84.41647309999999
1796 Arkose Drive Southeast,Atlanta,GA,30316.0,"$1,575 ",,0.0,Single-Family Home,"1,300",,3.0,3.0,2.0,2.0,103.0,5.0,393.0,,,,0.0,0.0,1.0,2.0,1.0,3.0,92.0,7.0,0.0,0.0,8.0,1.0,4.0,0.0,12.0,1.0,9.0,2.0,33.714073,-84.316783,4,9596,3.14,9.96,34.5,1.44,55,2.9,1300.0,0.3,0.011000000000000001,0.84,0.17,2.8000000000000003e-05,71,86,55,1,18,8,13,https://www.trulia.com/c/ca/atlanta/1796-arkose-dr-se-atlanta-ga-30316--1013518709,3211832307.0,13.0,89.0,23803.0,4009.0,130890000000000.0,Block 4009,G5040,U,3817.0,U,S,66833.0,0.0,33.7145369,-84.31625079999999
1069 Ashby Grove Southwest,Atlanta,GA,30314.0,"$1,450 ",,4.0,Single-Family Home,"1,050",,3.0,3.0,2.0,2.0,12.0,,35.0,,5.0,,1.0,3.0,1.0,2.0,0.0,0.0,74.0,23.0,0.0,0.0,70.0,5.0,5.0,15.0,50.0,7.0,40.0,11.0,33.749939000000005,-84.42271,4,18724,3.14,10.1,34.5,1.74,59,3.0,2300.0,0.53,0.012,1.1,0.077,0.0,75,92,64,1,15,5,9,https://www.trulia.com/c/ca/atlanta/1069-ashby-grv-sw-atlanta-ga-30314--1070509730,4047853350.0,13.0,121.0,3900.0,2001.0,131210000000000.0,Block 2001,G5040,U,3817.0,U,S,9334.0,0.0,33.750161,-84.4223297
417 Angier Place Northeast,Atlanta,GA,30308.0,"$1,950 ",,69.0,Multi-Family,"1,500",,3.0,3.0,2.0,2.0,3.0,,137.0,,6.0,,1.0,3.0,1.0,8.0,1.0,6.0,72.0,8.0,1.0,16.0,347.0,11.0,128.0,48.0,230.0,60.0,188.0,89.0,33.765865999999995,-84.370377,4,31014,3.14,10.1,34.7,2.75,67,3.6,7300.0,0.31,0.011000000000000001,1.1,0.08199999999999999,2.9999999999999997e-05,42,50,33,1,6,4,7,https://www.trulia.com/c/ca/atlanta/417-angier-pl-ne-atlanta-ga-30308--2092033928,3226926236.0,13.0,121.0,1700.0,1007.0,131210000000000.0,Block 1007,G5040,U,3817.0,U,S,22370.0,0.0,33.7656445,-84.3697604
401 Claire Drive Northeast,Atlanta,GA,30307.0,"$3,400 ",1933.0,35.0,Single-Family Home,"2,600",,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,8.0,1.0,6.0,82.0,11.0,1.0,3.0,26.0,2.0,7.0,6.0,22.0,16.0,17.0,43.0,33.76532,-84.324217,4,12282,3.14,10.1,34.8,1.43,56,2.7,150.0,0.6,0.011000000000000001,1.3,0.091,1.4999999999999999e-05,27,31,23,1,6,8,10,https://www.trulia.com/c/ca/atlanta/401-claire-dr-ne-atlanta-ga-30307--2092029459,4007295793.0,13.0,89.0,20300.0,3004.0,130890000000000.0,Block 3004,G5040,U,3817.0,U,S,64609.0,0.0,33.765372,-84.3221441
939 Euclid Avenue NE,Atlanta,GA,30307.0,"$3,940 ",1920.0,40.0,Single-Family Home,"1,469",,3.0,3.0,2.0,2.0,3.0,1.0,122.0,,,,1.0,8.0,1.0,8.0,1.0,6.0,82.0,11.0,1.0,3.0,162.0,8.0,75.0,30.0,219.0,42.0,154.0,66.0,33.759175,-84.35574799999999,4,19955,3.14,10.1,34.7,1.93,60,2.9,940.0,0.42,0.011000000000000001,1.6,0.091,0.00011,34,40,28,1,5,4,7,https://www.trulia.com/c/ca/atlanta/939-euclid-ave-ne-atlanta-ga-30307--1014444001,4046880635.0,13.0,121.0,3000.0,2019.0,131210000000000.0,Block 2019,G5040,U,3817.0,U,S,43320.0,0.0,33.75806420000001,-84.3552894
1156 Hardee Street Northeast,Atlanta,GA,30307.0,"$2,350 ",,6.0,Single-Family Home,"1,225",,3.0,3.0,2.0,2.0,3.0,,65.0,,20.0,,0.0,0.0,1.0,3.0,1.0,4.0,82.0,11.0,1.0,3.0,144.0,5.0,57.0,24.0,170.0,32.0,127.0,57.0,33.755437,-84.34976400000001,4,18336,3.14,10.1,34.7,1.8,58,2.9,1200.0,0.44,0.011000000000000001,1.7,0.094,0.00016999999999999999,35,41,28,1,7,5,8,https://www.trulia.com/c/ca/atlanta/1156-hardee-st-ne-atlanta-ga-30307--1008913950,4048613943.0,13.0,121.0,3100.0,2014.0,131210000000000.0,Block 2014,G5040,U,3817.0,U,S,16806.0,0.0,33.755825,-84.35015940000001
2830 Talisman Court Northeast,Atlanta,GA,30345.0,"$2,750 ",,7.0,Single-Family Home,"1,850",,3.0,3.0,2.0,2.0,31.0,6.0,122.0,,,,1.0,4.0,1.0,6.0,1.0,7.0,94.0,4.0,0.0,0.0,18.0,1.0,1.0,1.0,51.0,2.0,17.0,6.0,33.856817,-84.27242700000001,4,8397,3.14,10.1,35.4,1.26,54,2.4,2000.0,0.16,0.011000000000000001,1.1,0.22,0.0,23,31,16,5,2,7,15,https://www.trulia.com/c/ca/atlanta/2830-talisman-ct-ne-atlanta-ga-30345--1028966280,4048587037.0,13.0,89.0,21706.0,1006.0,130890000000000.0,Block 1006,G5040,U,3817.0,U,S,79863.0,0.0,33.8570153,-84.2717486
510 Connally Street Southeast,Atlanta,GA,30312.0,"$2,600 ",,29.0,Single-Family Home,"1,432",,3.0,3.0,2.0,2.0,24.0,,418.0,,37.0,,1.0,3.0,1.0,3.0,1.0,4.0,85.0,8.0,1.0,3.0,154.0,6.0,61.0,22.0,107.0,33.0,78.0,45.0,33.740895,-84.381485,4,16255,3.14,10.1,34.6,2.5,63,3.4,8200.0,0.4,0.011000000000000001,1.9,0.1,0.00016999999999999999,57,64,50,1,14,6,7,https://www.trulia.com/c/ca/atlanta/510-connally-st-se-atlanta-ga-30312--2092070398,4047685630.0,13.0,121.0,4900.0,2016.0,131210000000000.0,Block 2016,G5040,U,3817.0,U,S,95203.0,0.0,33.7395649,-84.38020909999999
4676 Pueblo Drive Southwest,Atlanta,GA,30331.0,"$1,180 ",1966.0,4.0,Single-Family Home,"1,748",,3.0,3.0,2.0,2.0,3.0,,13.0,,4.0,,1.0,3.0,1.0,2.0,0.0,0.0,85.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,33.689221999999994,-84.541073,4,4402,3.14,9.92,34.3,0.8270000000000001,49,2.1,71.0,0.067,0.013000000000000001,0.66,0.05,0.0076,68,99,36,0,10,7,16,https://www.trulia.com/c/ca/atlanta/4676-pueblo-dr-sw-atlanta-ga-30331--1073452977,4048684173.0,13.0,121.0,10303.0,1032.0,131210000000000.0,Block 1032,G5040,U,3817.0,U,S,20599.0,0.0,33.6887272,-84.54088
786 Clifton Heights Lane Northeast,Atlanta,GA,30329.0,"$2,700 ",2004.0,7.0,Single-Family Home,"1,860",,3.0,3.0,2.0,2.0,66.0,228.0,239.0,,,,1.0,5.0,1.0,6.0,1.0,6.0,88.0,9.0,0.0,2.0,40.0,1.0,6.0,7.0,23.0,5.0,17.0,33.0,33.799459999999996,-84.323295,4,11469,3.14,10.1,34.9,1.37,56,2.6,140.0,0.27,0.011000000000000001,0.49,0.085,0.0,35,38,26,3,3,2,12,https://www.trulia.com/c/ca/atlanta/786-clifton-heights-ln-ne-atlanta-ga-30329--1074392634,4048568072.0,13.0,89.0,22402.0,2001.0,130890000000000.0,Block 2001,G5040,U,3817.0,U,S,352853.0,0.0,33.8022044,-84.3273047
639 Blake Avenue SE,Atlanta,GA,30316.0,"$2,250 ",,4.0,Single-Family Home,"1,427",,3.0,3.0,2.0,2.0,17.0,,67.0,,25.0,,1.0,6.0,1.0,3.0,1.0,4.0,92.0,7.0,0.0,0.0,56.0,0.0,17.0,9.0,35.0,8.0,37.0,23.0,33.736847999999995,-84.33893499999999,4,11126,3.14,10.0,34.6,1.67,58,3.1,2200.0,0.54,0.011000000000000001,1.3,0.12,0.0004,46,58,34,1,12,8,13,https://www.trulia.com/c/ca/atlanta/639-blake-ave-se-atlanta-ga-30316--1074063910,4048683236.0,13.0,89.0,20900.0,2026.0,130890000000000.0,Block 2026,G5040,U,3817.0,U,S,29459.0,0.0,33.736757700000005,-84.3404122
764 Greenwood Avenue NE,Atlanta,GA,30306.0,"$3,500 ",1930.0,7.0,Single-Family Home,"1,600",,3.0,3.0,2.0,2.0,2.0,,54.0,,9.0,,1.0,9.0,1.0,8.0,1.0,6.0,92.0,3.0,1.0,2.0,171.0,6.0,80.0,24.0,187.0,49.0,140.0,75.0,33.776638,-84.362234,4,23398,3.14,10.1,34.7,1.98,62,3.0,770.0,0.55,0.011000000000000001,0.94,0.078,9.8e-07,29,32,26,1,4,6,7,https://www.trulia.com/c/ca/atlanta/764-greenwood-ave-ne-atlanta-ga-30306--2092022877,4013421592.0,13.0,121.0,1400.0,1000.0,131210000000000.0,Block 1000,G5040,U,3817.0,U,S,57384.0,0.0,33.7771966,-84.3611782
3046 Briarcliff Road Northeast #8,Atlanta,GA,30329.0,"$1,500 ",1963.0,44.0,,,,3.0,3.0,2.0,2.0,66.0,223.0,239.0,,,,1.0,5.0,1.0,6.0,1.0,7.0,88.0,9.0,0.0,2.0,56.0,1.0,13.0,8.0,52.0,5.0,19.0,10.0,33.837546,-84.31366,4,12714,3.14,10.1,35.2,1.72,59,2.8,2400.0,0.15,0.011000000000000001,0.25,0.15,0.0,44,53,35,9,12,6,10,https://www.trulia.com/c/ca/atlanta/3046-briarcliff-rd-ne-8-atlanta-ga-30329--2092158535,4046966002.0,13.0,89.0,21603.0,2002.0,130890000000000.0,Block 2002,G5040,U,3817.0,U,S,459244.0,0.0,33.8367713,-84.31921009999999
4838 Lake Forrest Drive,Atlanta,GA,30342.0,"$2,500 ",1954.0,59.0,Single-Family Home,"1,837",,3.0,3.0,2.0,2.0,1.0,,101.0,,15.0,,1.0,9.0,1.0,5.0,1.0,7.0,89.0,7.0,0.0,0.0,39.0,3.0,11.0,5.0,61.0,6.0,104.0,26.0,33.887088,-84.387304,4,9684,3.14,10.2,35.3,1.31,54,2.3,600.0,0.17,0.012,0.13,0.11,0.0019,32,33,32,5,9,7,10,https://www.trulia.com/c/ca/atlanta/4838-lake-forrest-dr-atlanta-ga-30342--1006697954,4010833773.0,13.0,121.0,10211.0,2025.0,131210000000000.0,Block 2025,G5040,U,3817.0,U,S,114426.0,0.0,33.8867326,-84.3887552
4717 Pine Acres Court,Atlanta,GA,30338.0,"$2,500 ",,3.0,Single-Family Home,"2,216",,3.0,3.0,2.0,2.0,7.0,,3.0,1.0,,,1.0,8.0,1.0,6.0,1.0,7.0,95.0,5.0,0.0,0.0,37.0,5.0,5.0,4.0,38.0,6.0,54.0,16.0,33.934778,-84.320487,4,14193,3.14,10.1,35.7,1.4,55,2.4,1000.0,0.023,0.011000000000000001,0.37,0.19,0.0012,30,41,18,8,3,8,9,https://www.trulia.com/c/ca/atlanta/4717-pine-acres-ct-atlanta-ga-30338--2030483391,4048706632.0,13.0,89.0,21210.0,1016.0,130890000000000.0,Block 1016,G5040,U,3817.0,U,S,167230.0,0.0,33.9359987,-84.32065809999999
238 Sampson Street Northeast,Atlanta,GA,30312.0,"$2,450 ",1930.0,21.0,Single-Family Home,"1,616",,3.0,3.0,2.0,2.0,3.0,,137.0,,6.0,,1.0,3.0,1.0,8.0,1.0,6.0,85.0,8.0,1.0,3.0,264.0,11.0,116.0,44.0,242.0,56.0,197.0,83.0,33.760603,-84.365534,4,25736,3.14,10.1,34.6,2.53,65,3.4,7000.0,0.32,0.011000000000000001,1.4,0.087,7e-05,44,52,36,1,5,5,7,https://www.trulia.com/c/ca/atlanta/238-sampson-st-ne-atlanta-ga-30312--2092067781,4048012767.0,13.0,121.0,2900.0,1000.0,131210000000000.0,Block 1000,G5040,U,3817.0,U,S,49741.0,0.0,33.7605285,-84.3641897
676 Gladstone Road Northwest,Atlanta,GA,30318.0,"$5,000 ",,31.0,Single-Family Home,"1,767",,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,6.0,1.0,7.0,79.0,17.0,0.0,0.0,60.0,3.0,9.0,7.0,80.0,8.0,103.0,37.0,33.815094,-84.41040799999999,4,12640,3.14,10.2,34.8,2.04,58,2.9,5000.0,0.27,0.012,1.9,0.066,0.0022,25,29,22,2,3,7,9,https://www.trulia.com/c/ca/atlanta/676-gladstone-rd-nw-atlanta-ga-30318--2092121407,4047553134.0,13.0,121.0,9000.0,2013.0,131210000000000.0,Block 2013,G5040,U,3817.0,U,S,54599.0,0.0,33.814129,-84.41082850000001
350 Kimberly Forest Court,Atlanta,GA,30349.0,"$1,150 ",1992.0,21.0,Single-Family Home,"1,832",,3.0,3.0,2.0,2.0,104.0,,301.0,103.0,,,1.0,3.0,1.0,2.0,1.0,3.0,88.0,11.0,0.0,0.0,7.0,1.0,0.0,0.0,15.0,0.0,3.0,3.0,33.578027,-84.4851,4,10029,3.14,9.79,34.1,0.9620000000000001,52,3.2,69.0,0.02,0.011000000000000001,0.7,0.075,0.0,72,98,46,1,11,5,10,https://www.trulia.com/c/ca/atlanta/350-kimberly-forest-ct-atlanta-ga-30349--2030529346,4048016283.0,13.0,121.0,10516.0,1015.0,131210000000000.0,Block 1015,G5040,U,3817.0,U,S,477445.0,0.0,33.5714895,-84.484114
242 Camden Road Northeast,Atlanta,GA,30309.0,"$2,500 ",1955.0,26.0,Single-Family Home,,,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,6.0,1.0,7.0,88.0,5.0,0.0,6.0,70.0,4.0,20.0,5.0,127.0,8.0,106.0,45.0,33.810058000000005,-84.385402,4,16279,3.14,10.2,34.8,2.17,61,3.0,4600.0,0.25,0.012,0.82,0.07400000000000001,2e-05,24,28,20,2,3,4,10,https://www.trulia.com/c/ca/atlanta/242-camden-rd-ne-atlanta-ga-30309--2092044333,4047817738.0,13.0,121.0,9102.0,1000.0,131210000000000.0,Block 1000,G5040,U,3817.0,U,S,38230.0,0.0,33.8098683,-84.386736
2138 Arlington Avenue NE,Atlanta,GA,30324.0,"$1,895 ",,3.0,Single-Family Home,"2,100",,3.0,3.0,2.0,2.0,49.0,185.0,586.0,,,,1.0,5.0,1.0,6.0,1.0,6.0,93.0,5.0,0.0,2.0,62.0,4.0,26.0,5.0,93.0,5.0,98.0,41.0,33.813035,-84.347975,4,13285,3.14,10.1,34.9,1.83,59,2.8,1900.0,0.3,0.011000000000000001,0.94,0.09,0.0,36,37,35,6,10,6,9,https://www.trulia.com/c/ca/atlanta/2138-arlington-ave-ne-atlanta-ga-30324--1027907327,4048706917.0,13.0,89.0,21502.0,3011.0,130890000000000.0,Block 3011,G5040,U,3817.0,U,S,15445.0,0.0,33.813675,-84.3477875
5510 Sturbridge Way,Atlanta,GA,30349.0,"$1,100 ",,2.0,Single-Family Home,,,3.0,3.0,2.0,2.0,104.0,,301.0,103.0,,,1.0,2.0,1.0,2.0,1.0,2.0,88.0,11.0,0.0,0.0,39.0,2.0,10.0,3.0,22.0,0.0,20.0,1.0,33.605232,-84.482771,4,7738,3.14,9.85,34.1,1.51,57,4.5,1900.0,0.031,0.012,1.6,0.07200000000000001,0.0,75,98,52,1,16,6,6,https://www.trulia.com/c/ca/atlanta/5510-sturbridge-way-atlanta-ga-30349--1073788420,4016677358.0,13.0,121.0,10507.0,4013.0,131210000000000.0,Block 4013,G5040,U,3817.0,U,S,61236.0,0.0,33.604246200000006,-84.4827425
1363 North Highland Avenue NE,Atlanta,GA,30306.0,"$2,800 ",,6.0,Multi-Family,"1,800",,3.0,3.0,2.0,2.0,10.0,,129.0,,14.0,,1.0,9.0,1.0,8.0,1.0,6.0,92.0,3.0,1.0,2.0,53.0,1.0,27.0,5.0,58.0,7.0,64.0,36.0,33.791968,-84.35342299999999,4,15996,3.14,10.1,34.8,1.52,57,2.7,46.0,0.58,0.011000000000000001,0.81,0.075,0.0,13,13,13,1,2,7,8,https://www.trulia.com/c/ca/atlanta/1363-n-highland-ave-ne-atlanta-ga-30306--1071038449,4048599183.0,13.0,121.0,100.0,1000.0,131210000000000.0,Block 1000,G5040,U,3817.0,U,S,38618.0,0.0,33.7915696,-84.3525692
610 Hillpine Drive Northeast,Atlanta,GA,30306.0,"$3,500 ",1940.0,31.0,Single-Family Home,"2,471",,3.0,3.0,2.0,2.0,10.0,,129.0,,14.0,,1.0,9.0,1.0,8.0,1.0,6.0,92.0,3.0,1.0,2.0,98.0,4.0,34.0,14.0,95.0,35.0,131.0,56.0,33.793096000000006,-84.36699499999999,4,17163,3.14,10.2,34.8,2.11,63,3.1,590.0,0.45,0.011000000000000001,0.74,0.073,0.0,14,15,14,1,1,5,9,https://www.trulia.com/c/ca/atlanta/610-hillpine-dr-ne-atlanta-ga-30306--1147649664,4000098388.0,13.0,121.0,200.0,3003.0,131210000000000.0,Block 3003,G5040,U,3817.0,U,S,153278.0,0.0,33.7906889,-84.36545100000001
1322 Berwick Avenue NE,Atlanta,GA,30306.0,"$3,750 ",1930.0,19.0,Single-Family Home,,,3.0,3.0,2.0,2.0,10.0,,129.0,,14.0,,1.0,9.0,1.0,8.0,1.0,6.0,92.0,3.0,1.0,2.0,76.0,3.0,35.0,7.0,81.0,20.0,101.0,42.0,33.790812,-84.358391,4,16338,3.14,10.1,34.8,1.6,58,2.7,110.0,0.6,0.011000000000000001,0.81,0.075,0.0,13,12,13,0,2,6,9,https://www.trulia.com/c/ca/atlanta/1322-berwick-ave-ne-atlanta-ga-30306--2092020037,4009040206.0,13.0,121.0,200.0,3007.0,131210000000000.0,Block 3007,G5040,U,3817.0,U,S,15876.0,0.0,33.7905749,-84.3588624
841 Artwood Road Northeast,Atlanta,GA,30307.0,"$2,850 ",,41.0,Multi-Family,"1,500",,3.0,3.0,2.0,2.0,7.0,2.0,395.0,,,,1.0,7.0,1.0,6.0,1.0,6.0,82.0,11.0,1.0,3.0,39.0,2.0,9.0,5.0,36.0,6.0,18.0,23.0,33.774445,-84.31621700000001,4,11756,3.14,10.1,34.8,1.35,57,2.7,310.0,0.6,0.011000000000000001,0.57,0.08199999999999999,0.0,24,26,22,2,4,10,11,https://www.trulia.com/c/ca/atlanta/841-artwood-rd-ne-atlanta-ga-30307--2092031199,4028217419.0,13.0,89.0,22403.0,1001.0,130890000000000.0,Block 1001,G5040,U,3817.0,U,S,623546.0,476.0,33.7761539,-84.32129379999999
3345 Mathieson Drive Northeast,Atlanta,GA,30305.0,"$3,200 ",,15.0,Single-Family Home,"1,461",,3.0,3.0,2.0,2.0,,,93.0,,1.0,,1.0,7.0,1.0,6.0,1.0,7.0,97.0,2.0,0.0,0.0,211.0,6.0,65.0,38.0,582.0,31.0,296.0,81.0,33.846169,-84.376947,4,13027,3.14,10.2,35.1,1.66,59,2.7,1500.0,0.22,0.012,0.27,0.09699999999999999,0.0003,18,22,14,3,1,5,12,https://www.trulia.com/c/ca/atlanta/3345-mathieson-dr-ne-atlanta-ga-30305--1072782367,4018524002.0,13.0,121.0,9601.0,1003.0,131210000000000.0,Block 1003,G5040,U,3817.0,U,S,64261.0,0.0,33.8442818,-84.37636540000001
2064 South Akin Drive NE,Atlanta,GA,30345.0,"$1,899 ",,14.0,Single-Family Home,"1,660",,3.0,3.0,2.0,2.0,31.0,6.0,122.0,,,,1.0,8.0,1.0,6.0,1.0,7.0,94.0,4.0,0.0,0.0,8.0,2.0,1.0,0.0,10.0,2.0,7.0,7.0,33.837239000000004,-84.28293000000001,4,8169,3.14,10.1,35.3,1.29,55,2.5,290.0,0.19,0.011000000000000001,0.93,0.15,0.0,13,18,7,3,1,5,18,https://www.trulia.com/c/ca/atlanta/2064-s-akin-dr-ne-atlanta-ga-30345--2030520926,4048319765.0,13.0,89.0,21703.0,2020.0,130890000000000.0,Block 2020,G5040,U,3817.0,U,S,290595.0,0.0,33.8395738,-84.2875858
2038 Howard Circle Northeast,Atlanta,GA,30307.0,"$2,195 ",1948.0,27.0,Single-Family Home,,,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,8.0,1.0,6.0,82.0,11.0,1.0,3.0,34.0,4.0,14.0,8.0,27.0,11.0,16.0,46.0,33.764261,-84.31959,4,13108,3.14,10.1,34.8,1.38,56,2.6,100.0,0.64,0.011000000000000001,0.99,0.091,7.4e-06,25,30,20,1,7,8,10,https://www.trulia.com/c/ca/atlanta/2038-howard-cir-ne-atlanta-ga-30307--1071737451,4047773977.0,13.0,89.0,20300.0,3007.0,130890000000000.0,Block 3007,G5040,U,3817.0,U,S,35724.0,0.0,33.7646908,-84.3201865
765 Formwalt Street Southwest,Atlanta,GA,30315.0,"$1,500 ",,13.0,Single-Family Home,"1,261",,3.0,3.0,2.0,2.0,12.0,,82.0,,,,1.0,3.0,1.0,3.0,1.0,4.0,76.0,19.0,0.0,0.0,53.0,1.0,17.0,5.0,53.0,16.0,40.0,26.0,33.733962,-84.395886,4,15463,3.14,10.1,34.5,2.41,60,3.4,5900.0,0.27,0.011000000000000001,2.3,0.099,5.9999999999999995e-05,82,91,72,0,21,9,7,https://www.trulia.com/c/ca/atlanta/765-formwalt-st-sw-atlanta-ga-30315--1002074758,4047328316.0,13.0,121.0,12000.0,1078.0,131210000000000.0,Block 1078,G5040,U,3817.0,U,S,15840.0,0.0,33.733945899999995,-84.396495
4890 Tilly Mill Road,Atlanta,GA,30360.0,"$2,100 ",1984.0,22.0,Single-Family Home,"1,800",,3.0,3.0,2.0,2.0,2.0,2.0,23.0,,,,1.0,5.0,1.0,6.0,1.0,7.0,96.0,4.0,0.0,0.0,4.0,2.0,0.0,1.0,7.0,3.0,1.0,13.0,33.936446999999994,-84.291149,4,7377,3.14,10.0,35.8,1.16,54,2.3,930.0,0.016,0.011000000000000001,1.6,0.24,0.0067,25,29,21,2,7,5,16,https://www.trulia.com/c/ca/atlanta/4890-tilly-mill-rd-atlanta-ga-30360--1010336527,4015567384.0,13.0,89.0,21217.0,1000.0,130890000000000.0,Block 1000,G5040,U,3817.0,U,S,61715.0,0.0,33.9358059,-84.28963509999998
5155 Cascade Hills Circle Southwest,Atlanta,GA,30331.0,"$1,400 ",,11.0,Single-Family Home,"1,730",,3.0,3.0,2.0,2.0,79.0,,701.0,,104.0,,1.0,5.0,1.0,4.0,1.0,5.0,85.0,14.0,0.0,0.0,15.0,0.0,0.0,3.0,9.0,1.0,4.0,3.0,33.726384,-84.5609,4,4705,3.14,9.89,34.3,0.741,48,2.1,70.0,0.013000000000000001,0.013999999999999999,4.0,0.044000000000000004,0.27,65,100,30,1,2,5,7,https://www.trulia.com/c/ca/atlanta/5155-cascade-hills-cir-sw-atlanta-ga-30331--1073658541,4048465831.0,13.0,121.0,10303.0,2019.0,131210000000000.0,Block 2019,G5040,U,3817.0,U,S,3002873.0,76311.0,33.7257145,-84.55300279999999
